Gene,p_value,odds_ratio,n_strong_present,n_weak_present,p_adj,Direction,Category
group_1457,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1435,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1434,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1433,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1428,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1427,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1422,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1421,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1406,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1405,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1379,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1359,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1339,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1334,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1297,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1278,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1271,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1252,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1227,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1226,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1225,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1212,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
prtR_3,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1193,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1187,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1174,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1164,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1150,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1142,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1137,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1122,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1117,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1096,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1095,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1084,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1066,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1052,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_1005,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_996,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_992,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_982,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_978,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_977,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_974,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_966,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_959,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_958,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_953,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_939,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_934,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_920,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_919,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_883,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_873,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
nodD2_4,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_865,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
moaA_2,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_845,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_835,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_822,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_806,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_805,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_782,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_776,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_742,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_711,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_707,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_705,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
ftsH_2,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_652,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_647,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_606,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
tetX,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_566,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_555,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_538,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_537,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_526,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
rssB_1,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
intA_1,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
pbuE_2,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_485,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_478,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_460,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_455,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
bspRIM,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_444,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_429,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
recF_2,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_362,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_360,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_351,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_345,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_315,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_310,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_308,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_298,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_286,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_245,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_240,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_237,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_223,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_213,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_211,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_210,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
nfdA,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_170,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
recB_2,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_160,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_140,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_128,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_127,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_119,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_104,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_102,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_101,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
rcsC_2,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_93,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_91,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_90,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_86,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_83,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_80,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_72,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_69,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_58,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_55,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_51,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_48,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_42,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
addA_1,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
rapA_1,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_16,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_14,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_12,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_3536,0.007936507936507936,0,0,4,0.03284130354194048,Enriched in Weak,Accessory
group_3404,0.007936507936507936,0,0,4,0.03284130354194048,Enriched in Weak,Accessory
group_3398,0.007936507936507936,0,0,4,0.03284130354194048,Enriched in Weak,Accessory
group_3354,0.007936507936507936,0,0,4,0.03284130354194048,Enriched in Weak,Accessory
group_3341,0.007936507936507936,0,0,4,0.03284130354194048,Enriched in Weak,Accessory
group_3340,0.007936507936507936,0,0,4,0.03284130354194048,Enriched in Weak,Accessory
group_3321,0.007936507936507936,0,0,4,0.03284130354194048,Enriched in Weak,Accessory
group_3280,0.007936507936507936,0,0,4,0.03284130354194048,Enriched in Weak,Accessory
group_3257,0.007936507936507936,0,0,4,0.03284130354194048,Enriched in Weak,Accessory
xerC_7~~~xerC_4,0.007936507936507936,0,0,4,0.03284130354194048,Enriched in Weak,Accessory
group_3103,0.007936507936507936,0,0,4,0.03284130354194048,Enriched in Weak,Accessory
group_3076,0.007936507936507936,0,0,4,0.03284130354194048,Enriched in Weak,Accessory
group_3005,0.007936507936507936,Inf,5,0,0.03284130354194048,Enriched in Strong,Accessory
group_2213,0.007936507936507936,0,0,4,0.03284130354194048,Enriched in Weak,Accessory
group_2141,0.007936507936507936,0,0,4,0.03284130354194048,Enriched in Weak,Accessory
group_2140,0.007936507936507936,0,0,4,0.03284130354194048,Enriched in Weak,Accessory
group_1771,0.007936507936507936,0,0,4,0.03284130354194048,Enriched in Weak,Accessory
group_1770,0.007936507936507936,0,0,4,0.03284130354194048,Enriched in Weak,Accessory
group_1762,0.007936507936507936,0,0,4,0.03284130354194048,Enriched in Weak,Accessory
group_1568,0.007936507936507936,0,0,4,0.03284130354194048,Enriched in Weak,Accessory
group_1487,0.007936507936507936,0,0,4,0.03284130354194048,Enriched in Weak,Accessory
group_1377,0.007936507936507936,0,0,4,0.03284130354194048,Enriched in Weak,Accessory
group_1328,0.007936507936507936,0,0,4,0.03284130354194048,Enriched in Weak,Accessory
pgrR_2,0.007936507936507936,0,0,4,0.03284130354194048,Enriched in Weak,Accessory
dadA,0.007936507936507936,0,0,4,0.03284130354194048,Enriched in Weak,Accessory
mtaD_1,0.007936507936507936,0,0,4,0.03284130354194048,Enriched in Weak,Accessory
group_97,0.007936507936507936,0,0,4,0.03284130354194048,Enriched in Weak,Accessory
group_3313,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3260,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3175,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_1548,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_1346,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
qseB_3,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_1294,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_1287,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
fabG_4,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
rssA,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
putP_2,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
menE,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3131,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_2946,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_1822,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_1793,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_459,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
mcpQ_1,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3017,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_2191,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
hcp1_2,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_1515,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_855,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_550,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_508,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3422,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
gabD1~~~aldh,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3391,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3379,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3372,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3364,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3348,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3336,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3239,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3229,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3221,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3212,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
nnr_1~~~nnr_2,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3158,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3127,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
rcsC_4~~~rcsC_10,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3080,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3054,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_2997,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2996,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
qseC_1~~~qseC_3,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_2930,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_2929,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_2905,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
tpiA_1,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_2904,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
sasA_1~~~sasA_3,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
fda,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2804,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2717,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2590,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2262,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_2017,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_2005,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_1781,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
yodB_2,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
pat_1,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_1321,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_1248,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_1116,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
anr_1,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_1004,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
uspE_2,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
uspE_1,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
apbE,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
adhA,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_623,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
czcO,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
ackA,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_490,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_319,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
ohyA,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_121,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_96,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
xpkA,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
ndvB,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3429,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3395,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3390,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3296,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3246,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3115,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_2565,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_2083,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_2037,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_1973,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_1290,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
gltC_4,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_561,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_439,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_350,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3675,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
ppc_2,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3467,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3413,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
dnaC~~~dnaC_2,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3353,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3344,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
dnaB_2~~~dnaB_1~~~dnaC_2,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
rcsC_3~~~rcsC_8,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
smf1_1~~~smf1_2,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3320,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3308,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3292,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3290,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
rcsC_2~~~rcsC_7,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
mrkD,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3143,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3132,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
lexA_4,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
ephA_1,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2469,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2350,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_2190,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
pdeR,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_1898,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_1828,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_1516,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
nreC,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
rcsB_1,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_393,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
htrE_1,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_4332,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_4331,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_4330,0.04761904761904764,Inf,5,1,0.06207994903647083,Enriched in Strong,Accessory
group_3937,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
bin3,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3936,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3935,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3934,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3933,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3931,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3930,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3929,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3928,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
recD_2,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3926,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3925,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3924,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3922,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3921,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3920,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3919,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3918,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3916,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
group_3915,0.047619047619047644,0,0,3,0.06207994903647083,Enriched in Weak,Accessory
