group_1724	sp|P0A0Q7.1|	6.17e-48	51.773	RecName: Full=Protein VdlD [Helicobacter pylori 26695]	85962;85963	N/A;N/A	N/A;N/A	N/A	N/A	RecName: Full=Protein VdlD [Helicobacter pylori 26695]<>RecName: Full=Protein VdlD [Helicobacter pylori J99]
group_2877	sp|Q10414.1|	6.5	50.000	RecName: Full=CWF19-like protein mug161; AltName: Full=Meiotically up-regulated gene 161 protein [Schizosaccharomyces pombe 972h-]	284812	N/A	N/A	N/A	N/A	RecName: Full=CWF19-like protein mug161; AltName: Full=Meiotically up-regulated gene 161 protein [Schizosaccharomyces pombe 972h-]
group_499	sp|P17223.1|	1.61e-39	35.770	RecName: Full=Anticodon nuclease; Short=ACNase; AltName: Full=Phage-less ACNase [Escherichia coli]	562	N/A	N/A	N/A	N/A	RecName: Full=Anticodon nuclease; Short=ACNase; AltName: Full=Phage-less ACNase [Escherichia coli]
group_420	sp|Q58615.1|	4.30e-20	29.044	RecName: Full=Type I restriction enzyme MjaVIII specificity subunit; Short=S protein; AltName: Full=Type I specificity subunit S.MjaVIII; Short=S.MjaVIII [Methanocaldococcus jannaschii DSM 2661]	243232	N/A	N/A	N/A	N/A	RecName: Full=Type I restriction enzyme MjaVIII specificity subunit; Short=S protein; AltName: Full=Type I specificity subunit S.MjaVIII; Short=S.MjaVIII [Methanocaldococcus jannaschii DSM 2661]
group_2391	sp|B3CN27.1|	0.79	39.583	RecName: Full=Large ribosomal subunit protein uL4; AltName: Full=50S ribosomal protein L4 [Wolbachia endosymbiont of Culex quinquefasciatus Pel]	570417	N/A	N/A	N/A	N/A	RecName: Full=Large ribosomal subunit protein uL4; AltName: Full=50S ribosomal protein L4 [Wolbachia endosymbiont of Culex quinquefasciatus Pel]
group_755	sp|P29126.1|	5.2	29.688	RecName: Full=Bifunctional endo-1,4-beta-xylanase XylA; Flags: Precursor [Ruminococcus flavefaciens]	1265	N/A	N/A	N/A	N/A	RecName: Full=Bifunctional endo-1,4-beta-xylanase XylA; Flags: Precursor [Ruminococcus flavefaciens]
group_57	sp|P0AEP9.1|	1.20e-33	28.953	RecName: Full=Glycolate oxidase subunit GlcD; AltName: Full=Glycolate dehydrogenase subunit GlcD [Escherichia coli K-12]	83333;199310	N/A;N/A	N/A;N/A	N/A	N/A	RecName: Full=Glycolate oxidase subunit GlcD; AltName: Full=Glycolate dehydrogenase subunit GlcD [Escherichia coli K-12]<>RecName: Full=Glycolate oxidase subunit GlcD; AltName: Full=Glycolate dehydrogenase subunit GlcD [Escherichia coli CFT073]
glcA	sp|Q46839.1|	0.0	76.554	RecName: Full=Glycolate permease GlcA [Escherichia coli K-12]	83333	N/A	N/A	N/A	N/A	RecName: Full=Glycolate permease GlcA [Escherichia coli K-12]
pdhR	sp|P0ACL9.1|	1.84e-66	49.569	RecName: Full=Pyruvate dehydrogenase complex repressor [Escherichia coli K-12]	83333;83334;199310	N/A;N/A;N/A	N/A;N/A;N/A	N/A	N/A	RecName: Full=Pyruvate dehydrogenase complex repressor [Escherichia coli K-12]<>RecName: Full=Pyruvate dehydrogenase complex repressor [Escherichia coli CFT073]<>RecName: Full=Pyruvate dehydrogenase complex repressor [Escherichia coli O157:H7]
smpB	sp|C3K282.1|	8.81e-116	99.375	RecName: Full=SsrA-binding protein; AltName: Full=Small protein B [Pseudomonas fluorescens SBW25]	216595	N/A	N/A	N/A	N/A	RecName: Full=SsrA-binding protein; AltName: Full=Small protein B [Pseudomonas fluorescens SBW25]
ratA	sp|O68560.1|	9.14e-84	77.778	RecName: Full=Ribosome association toxin RatA [Pseudomonas aeruginosa PAO1]	208964	N/A	N/A	N/A	N/A	RecName: Full=Ribosome association toxin RatA [Pseudomonas aeruginosa PAO1]
bamE	sp|O68564.1|	3.65e-100	94.286	RecName: Full=Outer membrane protein assembly factor BamE; Flags: Precursor [Pseudomonas fluorescens]	294	N/A	N/A	N/A	N/A	RecName: Full=Outer membrane protein assembly factor BamE; Flags: Precursor [Pseudomonas fluorescens]
fur	sp|O68563.1|	2.83e-84	97.561	RecName: Full=Ferric uptake regulation protein; Short=Ferric uptake regulator [Pseudomonas fluorescens]	294	N/A	N/A	N/A	N/A	RecName: Full=Ferric uptake regulation protein; Short=Ferric uptake regulator [Pseudomonas fluorescens]
recN	sp|A5F379.1|	8.65e-148	45.307	RecName: Full=DNA repair protein RecN; AltName: Full=Recombination protein N [Vibrio cholerae O395]	243277;345073	N/A;N/A	N/A;N/A	N/A	N/A	RecName: Full=DNA repair protein RecN; AltName: Full=Recombination protein N [Vibrio cholerae O395]<>RecName: Full=DNA repair protein RecN; AltName: Full=Recombination protein N [Vibrio cholerae O1 biovar El Tor str. N16961]
grpE	sp|C3K276.1|	3.92e-117	97.312	RecName: Full=Protein GrpE; AltName: Full=HSP-70 cofactor [Pseudomonas fluorescens SBW25]	216595	N/A	N/A	N/A	N/A	RecName: Full=Protein GrpE; AltName: Full=HSP-70 cofactor [Pseudomonas fluorescens SBW25]
dnaK_2	sp|Q4KIH1.1|	0.0	94.671	RecName: Full=Chaperone protein DnaK; AltName: Full=HSP70; AltName: Full=Heat shock 70 kDa protein; AltName: Full=Heat shock protein 70 [Pseudomonas protegens Pf-5]	220664	N/A	N/A	N/A	N/A	RecName: Full=Chaperone protein DnaK; AltName: Full=HSP70; AltName: Full=Heat shock 70 kDa protein; AltName: Full=Heat shock protein 70 [Pseudomonas protegens Pf-5]
dnaJ	sp|C3K274.1|	0.0	99.733	RecName: Full=Chaperone protein DnaJ [Pseudomonas fluorescens SBW25]	216595	N/A	N/A	N/A	N/A	RecName: Full=Chaperone protein DnaJ [Pseudomonas fluorescens SBW25]
dapB	sp|Q84CP9.2|	0.0	94.403	RecName: Full=4-hydroxy-tetrahydrodipicolinate reductase; Short=HTPA reductase [Pseudomonas fluorescens SBW25]	216595	N/A	N/A	N/A	N/A	RecName: Full=4-hydroxy-tetrahydrodipicolinate reductase; Short=HTPA reductase [Pseudomonas fluorescens SBW25]
carA	sp|Q87WP3.1|	0.0	91.270	RecName: Full=Carbamoyl-phosphate synthase small chain; AltName: Full=Carbamoyl-phosphate synthetase glutamine chain [Pseudomonas syringae pv. tomato str. DC3000]	223283	N/A	N/A	N/A	N/A	RecName: Full=Carbamoyl-phosphate synthase small chain; AltName: Full=Carbamoyl-phosphate synthetase glutamine chain [Pseudomonas syringae pv. tomato str. DC3000]
carB_2	sp|Q87WP4.1|	0.0	96.738	RecName: Full=Carbamoyl-phosphate synthase large chain; AltName: Full=Carbamoyl-phosphate synthetase ammonia chain [Pseudomonas syringae pv. tomato str. DC3000]	223283	N/A	N/A	N/A	N/A	RecName: Full=Carbamoyl-phosphate synthase large chain; AltName: Full=Carbamoyl-phosphate synthetase ammonia chain [Pseudomonas syringae pv. tomato str. DC3000]
greA_2	sp|Q87WP5.1|	2.41e-100	90.506	RecName: Full=Transcription elongation factor GreA; AltName: Full=Transcript cleavage factor GreA [Pseudomonas syringae pv. tomato str. DC3000]	223283	N/A	N/A	N/A	N/A	RecName: Full=Transcription elongation factor GreA; AltName: Full=Transcript cleavage factor GreA [Pseudomonas syringae pv. tomato str. DC3000]
group_1987	sp|P0C1T0.1|	4.0	50.000	RecName: Full=Membrane metallo-endopeptidase-like 1; AltName: Full=NEP2(m); AltName: Full=Neprilysin II; Short=NEPII; AltName: Full=Neprilysin-2; Short=NEP2; Short=NL2; Contains: RecName: Full=Membrane metallo-endopeptidase-like 1, soluble form; AltName: Full=Neprilysin-2 secreted; Short=NEP2(s) [Rattus norvegicus]	10116	N/A	N/A	N/A	N/A	RecName: Full=Membrane metallo-endopeptidase-like 1; AltName: Full=NEP2(m); AltName: Full=Neprilysin II; Short=NEPII; AltName: Full=Neprilysin-2; Short=NEP2; Short=NL2; Contains: RecName: Full=Membrane metallo-endopeptidase-like 1, soluble form; AltName: Full=Neprilysin-2 secreted; Short=NEP2(s) [Rattus norvegicus]
yhbY	sp|P95453.1|	1.89e-46	71.287	RecName: Full=Probable RNA-binding protein PA4753 [Pseudomonas aeruginosa PAO1]	208964	N/A	N/A	N/A	N/A	RecName: Full=Probable RNA-binding protein PA4753 [Pseudomonas aeruginosa PAO1]
rlmE	sp|C3K267.1|	2.81e-159	99.537	RecName: Full=Ribosomal RNA large subunit methyltransferase E; AltName: Full=23S rRNA Um2552 methyltransferase; AltName: Full=rRNA (uridine-2'-O-)-methyltransferase [Pseudomonas fluorescens SBW25]	216595	N/A	N/A	N/A	N/A	RecName: Full=Ribosomal RNA large subunit methyltransferase E; AltName: Full=23S rRNA Um2552 methyltransferase; AltName: Full=rRNA (uridine-2'-O-)-methyltransferase [Pseudomonas fluorescens SBW25]
ftsH_1	sp|P63343.1|	0.0	66.932	RecName: Full=ATP-dependent zinc metalloprotease FtsH [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	90370;99287	N/A;N/A	N/A;N/A	N/A	N/A	RecName: Full=ATP-dependent zinc metalloprotease FtsH [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]<>RecName: Full=ATP-dependent zinc metalloprotease FtsH [Salmonella enterica subsp. enterica serovar Typhi]
glmM	sp|C3K264.1|	0.0	98.202	RecName: Full=Phosphoglucosamine mutase [Pseudomonas fluorescens SBW25]	216595	N/A	N/A	N/A	N/A	RecName: Full=Phosphoglucosamine mutase [Pseudomonas fluorescens SBW25]
tpiA	sp|Q4KIF9.1|	2.78e-172	93.625	RecName: Full=Triosephosphate isomerase; Short=TIM; Short=TPI; AltName: Full=Triose-phosphate isomerase [Pseudomonas protegens Pf-5]	220664	N/A	N/A	N/A	N/A	RecName: Full=Triosephosphate isomerase; Short=TIM; Short=TPI; AltName: Full=Triose-phosphate isomerase [Pseudomonas protegens Pf-5]
rimP	sp|C3K261.2|	1.10e-101	98.734	RecName: Full=Ribosome maturation factor RimP [Pseudomonas fluorescens SBW25]	216595	N/A	N/A	N/A	N/A	RecName: Full=Ribosome maturation factor RimP [Pseudomonas fluorescens SBW25]
nusA	sp|P0AFF6.1|	0.0	64.503	RecName: Full=Transcription termination/antitermination protein NusA; AltName: Full=N utilization substance protein A; AltName: Full=Transcription termination/antitermination L factor [Escherichia coli K-12]	623;83333;83334;199310	N/A;N/A;N/A;N/A	N/A;N/A;N/A;N/A	N/A	N/A	RecName: Full=Transcription termination/antitermination protein NusA; AltName: Full=N utilization substance protein A; AltName: Full=Transcription termination/antitermination L factor [Escherichia coli K-12]<>RecName: Full=Transcription termination/antitermination protein NusA [Escherichia coli CFT073]<>RecName: Full=Transcription termination/antitermination protein NusA [Escherichia coli O157:H7]<>RecName: Full=Transcription termination/antitermination protein NusA [Shigella flexneri]
infB	sp|C3K259.1|	0.0	99.219	RecName: Full=Translation initiation factor IF-2 [Pseudomonas fluorescens SBW25]	216595	N/A	N/A	N/A	N/A	RecName: Full=Translation initiation factor IF-2 [Pseudomonas fluorescens SBW25]
infB	sp|C3K259.1|	8.36e-50	100.000	RecName: Full=Translation initiation factor IF-2 [Pseudomonas fluorescens SBW25]	216595	N/A	N/A	N/A	N/A	RecName: Full=Translation initiation factor IF-2 [Pseudomonas fluorescens SBW25]
rbfA	sp|C3K258.1|	1.57e-91	98.473	RecName: Full=Ribosome-binding factor A [Pseudomonas fluorescens SBW25]	216595	N/A	N/A	N/A	N/A	RecName: Full=Ribosome-binding factor A [Pseudomonas fluorescens SBW25]
truB	sp|Q4KIF4.1|	0.0	96.393	RecName: Full=tRNA pseudouridine synthase B; AltName: Full=tRNA pseudouridine(55) synthase; Short=Psi55 synthase; AltName: Full=tRNA pseudouridylate synthase; AltName: Full=tRNA-uridine isomerase [Pseudomonas protegens Pf-5]	220664	N/A	N/A	N/A	N/A	RecName: Full=tRNA pseudouridine synthase B; AltName: Full=tRNA pseudouridine(55) synthase; Short=Psi55 synthase; AltName: Full=tRNA pseudouridylate synthase; AltName: Full=tRNA-uridine isomerase [Pseudomonas protegens Pf-5]
rpsO	sp|C3K256.1|	2.98e-45	98.876	RecName: Full=Small ribosomal subunit protein uS15; AltName: Full=30S ribosomal protein S15 [Pseudomonas fluorescens SBW25]	216595	N/A	N/A	N/A	N/A	RecName: Full=Small ribosomal subunit protein uS15; AltName: Full=30S ribosomal protein S15 [Pseudomonas fluorescens SBW25]
pnp	sp|C3K255.1|	0.0	99.001	RecName: Full=Polyribonucleotide nucleotidyltransferase; AltName: Full=Polynucleotide phosphorylase; Short=PNPase [Pseudomonas fluorescens SBW25]	216595	N/A	N/A	N/A	N/A	RecName: Full=Polyribonucleotide nucleotidyltransferase; AltName: Full=Polynucleotide phosphorylase; Short=PNPase [Pseudomonas fluorescens SBW25]
osmY_1	sp|P0AFH8.1|	4.57e-09	35.948	RecName: Full=Osmotically-inducible protein Y; Flags: Precursor [Escherichia coli K-12]	83333;199310	N/A;N/A	N/A;N/A	N/A	N/A	RecName: Full=Osmotically-inducible protein Y; Flags: Precursor [Escherichia coli K-12]<>RecName: Full=Osmotically-inducible protein Y; Flags: Precursor [Escherichia coli CFT073]
osmY_1	sp|P0AFH8.1|	0.011	50.000	RecName: Full=Osmotically-inducible protein Y; Flags: Precursor [Escherichia coli K-12]	83333;199310	N/A;N/A	N/A;N/A	N/A	N/A	RecName: Full=Osmotically-inducible protein Y; Flags: Precursor [Escherichia coli K-12]<>RecName: Full=Osmotically-inducible protein Y; Flags: Precursor [Escherichia coli CFT073]
group_47	sp|Q9H158.2|	0.28	29.592	RecName: Full=Protocadherin alpha-C1; Short=PCDH-alpha-C1; Flags: Precursor [Homo sapiens]	9606	N/A	N/A	N/A	N/A	RecName: Full=Protocadherin alpha-C1; Short=PCDH-alpha-C1; Flags: Precursor [Homo sapiens]
rlmI_2	sp|P39587.1|	1.48e-22	27.492	RecName: Full=Putative ribosomal RNA large subunit methyltransferase YwbD [Bacillus subtilis subsp. subtilis str. 168]	224308	N/A	N/A	N/A	N/A	RecName: Full=Putative ribosomal RNA large subunit methyltransferase YwbD [Bacillus subtilis subsp. subtilis str. 168]
group_935	sp|P64958.1|	0.011	27.835	RecName: Full=Uncharacterized protein Mb2261 [Mycobacterium tuberculosis variant bovis AF2122/97]	83331;83332;233413	N/A;N/A;N/A	N/A;N/A;N/A	N/A	N/A	RecName: Full=Uncharacterized protein Mb2261 [Mycobacterium tuberculosis variant bovis AF2122/97]<>RecName: Full=Uncharacterized protein MT2296 [Mycobacterium tuberculosis CDC1551]<>RecName: Full=Uncharacterized protein Rv2237 [Mycobacterium tuberculosis H37Rv]
acsA_1	sp|Q88DW6.1|	0.0	82.016	RecName: Full=Acetyl-coenzyme A synthetase 2; Short=AcCoA synthetase 2; Short=Acs 2; AltName: Full=Acetate--CoA ligase 2; AltName: Full=Acyl-activating enzyme 2 [Pseudomonas putida KT2440]	160488	N/A	N/A	N/A	N/A	RecName: Full=Acetyl-coenzyme A synthetase 2; Short=AcCoA synthetase 2; Short=Acs 2; AltName: Full=Acetate--CoA ligase 2; AltName: Full=Acyl-activating enzyme 2 [Pseudomonas putida KT2440]
pgi	sp|C3K249.1|	0.0	96.931	RecName: Full=Glucose-6-phosphate isomerase; Short=GPI; AltName: Full=Phosphoglucose isomerase; Short=PGI; AltName: Full=Phosphohexose isomerase; Short=PHI [Pseudomonas fluorescens SBW25]	216595	N/A	N/A	N/A	N/A	RecName: Full=Glucose-6-phosphate isomerase; Short=GPI; AltName: Full=Phosphoglucose isomerase; Short=PGI; AltName: Full=Phosphohexose isomerase; Short=PHI [Pseudomonas fluorescens SBW25]
panC	sp|Q9ZEP7.2|	0.0	95.035	RecName: Full=Pantothenate synthetase; Short=PS; AltName: Full=Pantoate--beta-alanine ligase; AltName: Full=Pantoate-activating enzyme [Pseudomonas fluorescens SBW25]	216595	N/A	N/A	N/A	N/A	RecName: Full=Pantothenate synthetase; Short=PS; AltName: Full=Pantoate--beta-alanine ligase; AltName: Full=Pantoate-activating enzyme [Pseudomonas fluorescens SBW25]
panB	sp|Q9ZEP8.1|	0.0	94.361	RecName: Full=3-methyl-2-oxobutanoate hydroxymethyltransferase; AltName: Full=Ketopantoate hydroxymethyltransferase; Short=KPHMT [Pseudomonas fluorescens SBW25]	216595	N/A	N/A	N/A	N/A	RecName: Full=3-methyl-2-oxobutanoate hydroxymethyltransferase; AltName: Full=Ketopantoate hydroxymethyltransferase; Short=KPHMT [Pseudomonas fluorescens SBW25]
folK_2	sp|Q9HV71.1|	1.20e-52	64.198	RecName: Full=2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase; AltName: Full=6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase; Short=PPPK; AltName: Full=7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase; Short=HPPK [Pseudomonas aeruginosa PAO1]	208964	N/A	N/A	N/A	N/A	RecName: Full=2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase; AltName: Full=6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase; Short=PPPK; AltName: Full=7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase; Short=HPPK [Pseudomonas aeruginosa PAO1]
pcnB	sp|P0ABF1.2|	5.85e-118	47.700	RecName: Full=Poly(A) polymerase I; Short=PAP I; AltName: Full=Plasmid copy number protein; Flags: Precursor [Escherichia coli K-12]	83333;83334;199310	N/A;N/A;N/A	N/A;N/A;N/A	N/A	N/A	RecName: Full=Poly(A) polymerase I; Short=PAP I; AltName: Full=Plasmid copy number protein; Flags: Precursor [Escherichia coli K-12]<>RecName: Full=Poly(A) polymerase I; Short=PAP I [Escherichia coli CFT073]<>RecName: Full=Poly(A) polymerase I; Short=PAP I [Escherichia coli O157:H7]
zraR	sp|P25852.2|	2.04e-109	42.217	RecName: Full=Transcriptional regulatory protein ZraR [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	99287	N/A	N/A	N/A	N/A	RecName: Full=Transcriptional regulatory protein ZraR [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
sasA_8	sp|P16497.2|	1.06e-27	32.143	RecName: Full=Sporulation kinase A; AltName: Full=Stage II sporulation protein F; AltName: Full=Stage II sporulation protein J [Bacillus subtilis subsp. subtilis str. 168]	224308	N/A	N/A	N/A	N/A	RecName: Full=Sporulation kinase A; AltName: Full=Stage II sporulation protein F; AltName: Full=Stage II sporulation protein J [Bacillus subtilis subsp. subtilis str. 168]
group_2782	sp|P25748.2|	0.94	66.667	RecName: Full=HTH-type transcriptional regulator GalS; AltName: Full=Mgl repressor and galactose ultrainduction factor [Escherichia coli K-12]	83333	N/A	N/A	N/A	N/A	RecName: Full=HTH-type transcriptional regulator GalS; AltName: Full=Mgl repressor and galactose ultrainduction factor [Escherichia coli K-12]
gluQ	sp|Q4K5Z0.1|	5.35e-173	82.653	RecName: Full=Glutamyl-Q tRNA(Asp) synthetase; Short=Glu-Q-RSs [Pseudomonas protegens Pf-5]	220664	N/A	N/A	N/A	N/A	RecName: Full=Glutamyl-Q tRNA(Asp) synthetase; Short=Glu-Q-RSs [Pseudomonas protegens Pf-5]
dksA_1	sp|P0A1G5.1|	1.90e-69	71.852	RecName: Full=RNA polymerase-binding transcription factor DksA [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	90370;99287	N/A;N/A	N/A;N/A	N/A	N/A	RecName: Full=RNA polymerase-binding transcription factor DksA [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]<>RecName: Full=RNA polymerase-binding transcription factor DksA [Salmonella enterica subsp. enterica serovar Typhi]
aspC_2	sp|P96847.2|	9.61e-79	38.624	RecName: Full=Valine--pyruvate aminotransferase; AltName: Full=Alanine--valine transaminase [Mycobacterium tuberculosis H37Rv]	83332	N/A	N/A	N/A	N/A	RecName: Full=Valine--pyruvate aminotransferase; AltName: Full=Alanine--valine transaminase [Mycobacterium tuberculosis H37Rv]
sfsA	sp|C3K238.1|	1.35e-157	93.617	RecName: Full=Sugar fermentation stimulation protein homolog [Pseudomonas fluorescens SBW25]	216595	N/A	N/A	N/A	N/A	RecName: Full=Sugar fermentation stimulation protein homolog [Pseudomonas fluorescens SBW25]
group_2278	sp|Q17938.2|	0.002	30.864	RecName: Full=Cholesterol 7-desaturase; AltName: Full=Cholesterol desaturase daf-36; AltName: Full=Rieske oxygenase DAF-36/Neverland; Short=DAF-36/NVD [Caenorhabditis elegans]	6239	N/A	N/A	N/A	N/A	RecName: Full=Cholesterol 7-desaturase; AltName: Full=Cholesterol desaturase daf-36; AltName: Full=Rieske oxygenase DAF-36/Neverland; Short=DAF-36/NVD [Caenorhabditis elegans]
hmuT	sp|Q56991.2|	4.36e-36	35.249	RecName: Full=Hemin-binding periplasmic protein HmuT; Flags: Precursor [Yersinia pestis]	632	N/A	N/A	N/A	N/A	RecName: Full=Hemin-binding periplasmic protein HmuT; Flags: Precursor [Yersinia pestis]
hmuU_2	sp|Q56992.2|	3.23e-49	48.780	RecName: Full=Hemin transport system permease protein HmuU [Yersinia pestis]	632	N/A	N/A	N/A	N/A	RecName: Full=Hemin transport system permease protein HmuU [Yersinia pestis]
hmuV	sp|Q3K6R9.1|	4.22e-149	85.490	RecName: Full=Hemin import ATP-binding protein HmuV [Pseudomonas fluorescens Pf0-1]	205922	N/A	N/A	N/A	N/A	RecName: Full=Hemin import ATP-binding protein HmuV [Pseudomonas fluorescens Pf0-1]
group_2426	sp|Q5E4H8.1|	3.16e-08	34.615	RecName: Full=DNA transformation protein TfoX2 [Aliivibrio fischeri ES114]	312309	N/A	N/A	N/A	N/A	RecName: Full=DNA transformation protein TfoX2 [Aliivibrio fischeri ES114]
group_2175	sp|Q52118.1|	4.77e-05	35.484	RecName: Full=Uncharacterized protein in mobD 3'region [Pantoea stewartii subsp. stewartii]	66271	N/A	N/A	N/A	N/A	RecName: Full=Uncharacterized protein in mobD 3'region [Pantoea stewartii subsp. stewartii]
group_2175	sp|Q52118.1|	0.030	32.759	RecName: Full=Uncharacterized protein in mobD 3'region [Pantoea stewartii subsp. stewartii]	66271	N/A	N/A	N/A	N/A	RecName: Full=Uncharacterized protein in mobD 3'region [Pantoea stewartii subsp. stewartii]
group_2175	sp|Q52118.1|	0.27	31.034	RecName: Full=Uncharacterized protein in mobD 3'region [Pantoea stewartii subsp. stewartii]	66271	N/A	N/A	N/A	N/A	RecName: Full=Uncharacterized protein in mobD 3'region [Pantoea stewartii subsp. stewartii]
group_2175	sp|Q52118.1|	3.4	30.508	RecName: Full=Uncharacterized protein in mobD 3'region [Pantoea stewartii subsp. stewartii]	66271	N/A	N/A	N/A	N/A	RecName: Full=Uncharacterized protein in mobD 3'region [Pantoea stewartii subsp. stewartii]
group_276	sp|P0A5G0.1|	5.74e-39	29.130	RecName: Full=Uncharacterized protein Mb2027c [Mycobacterium tuberculosis variant bovis AF2122/97]	83331;83332;233413	N/A;N/A;N/A	N/A;N/A;N/A	N/A	N/A	RecName: Full=Uncharacterized protein Mb2027c [Mycobacterium tuberculosis variant bovis AF2122/97]<>RecName: Full=Uncharacterized protein MT2060 [Mycobacterium tuberculosis CDC1551]<>RecName: Full=Uncharacterized protein Rv2004c [Mycobacterium tuberculosis H37Rv]
mrcB	sp|Q9KUC0.1|	0.0	44.429	RecName: Full=Penicillin-binding protein 1B; Short=PBP-1b; Short=PBP1b; AltName: Full=Murein polymerase; Includes: RecName: Full=Penicillin-insensitive transglycosylase; AltName: Full=Peptidoglycan TGase; AltName: Full=Peptidoglycan glycosyltransferase; Includes: RecName: Full=Penicillin-sensitive transpeptidase; AltName: Full=DD-transpeptidase [Vibrio cholerae O1 biovar El Tor str. N16961]	243277	N/A	N/A	N/A	N/A	RecName: Full=Penicillin-binding protein 1B; Short=PBP-1b; Short=PBP1b; AltName: Full=Murein polymerase; Includes: RecName: Full=Penicillin-insensitive transglycosylase; AltName: Full=Peptidoglycan TGase; AltName: Full=Peptidoglycan glycosyltransferase; Includes: RecName: Full=Penicillin-sensitive transpeptidase; AltName: Full=DD-transpeptidase [Vibrio cholerae O1 biovar El Tor str. N16961]
group_1167	sp|O60150.1|	0.53	31.579	RecName: Full=Uncharacterized protein C18H10.20c [Schizosaccharomyces pombe 972h-]	284812	N/A	N/A	N/A	N/A	RecName: Full=Uncharacterized protein C18H10.20c [Schizosaccharomyces pombe 972h-]
yqcC	sp|Q47417.1|	1.19e-11	43.662	RecName: Full=tRNA pseudouridine synthase C; AltName: Full=tRNA pseudouridine(65) synthase; AltName: Full=tRNA pseudouridylate synthase C; AltName: Full=tRNA-uridine isomerase C [Pectobacterium carotovorum subsp. carotovorum]	555	N/A	N/A	N/A	N/A	RecName: Full=tRNA pseudouridine synthase C; AltName: Full=tRNA pseudouridine(65) synthase; AltName: Full=tRNA pseudouridylate synthase C; AltName: Full=tRNA-uridine isomerase C [Pectobacterium carotovorum subsp. carotovorum]
ilvI	sp|P00893.2|	0.0	63.194	RecName: Full=Acetolactate synthase isozyme 3 large subunit; AltName: Full=AHAS-III; AltName: Full=ALS-III; AltName: Full=Acetohydroxy-acid synthase III large subunit [Escherichia coli K-12]	83333	N/A	N/A	N/A	N/A	RecName: Full=Acetolactate synthase isozyme 3 large subunit; AltName: Full=AHAS-III; AltName: Full=ALS-III; AltName: Full=Acetohydroxy-acid synthase III large subunit [Escherichia coli K-12]
ilvH	sp|P21622.2|	1.84e-72	62.346	RecName: Full=Acetolactate synthase isozyme 3 small subunit; AltName: Full=ALS-III; AltName: Full=Acetohydroxy-acid synthase III small subunit; Short=AHAS-III [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]	99287	N/A	N/A	N/A	N/A	RecName: Full=Acetolactate synthase isozyme 3 small subunit; AltName: Full=ALS-III; AltName: Full=Acetohydroxy-acid synthase III small subunit; Short=AHAS-III [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
ilvC	sp|C3K225.1|	0.0	99.408	RecName: Full=Ketol-acid reductoisomerase (NADP(+)); Short=KARI; AltName: Full=Acetohydroxy-acid isomeroreductase; Short=AHIR; AltName: Full=Alpha-keto-beta-hydroxylacyl reductoisomerase; AltName: Full=Ketol-acid reductoisomerase type 1; AltName: Full=Ketol-acid reductoisomerase type I [Pseudomonas fluorescens SBW25]	216595	N/A	N/A	N/A	N/A	RecName: Full=Ketol-acid reductoisomerase (NADP(+)); Short=KARI; AltName: Full=Acetohydroxy-acid isomeroreductase; Short=AHIR; AltName: Full=Alpha-keto-beta-hydroxylacyl reductoisomerase; AltName: Full=Ketol-acid reductoisomerase type 1; AltName: Full=Ketol-acid reductoisomerase type I [Pseudomonas fluorescens SBW25]
group_962	sp|Q48269.2|	7.83e-26	42.647	RecName: Full=CDP-diacylglycerol--serine O-phosphatidyltransferase; AltName: Full=Phosphatidylserine synthase [Helicobacter pylori 26695]	85962	N/A	N/A	N/A	N/A	RecName: Full=CDP-diacylglycerol--serine O-phosphatidyltransferase; AltName: Full=Phosphatidylserine synthase [Helicobacter pylori 26695]
msrP	sp|Q888N2.1|	0.0	88.724	RecName: Full=Protein-methionine-sulfoxide reductase catalytic subunit MsrP; Flags: Precursor [Pseudomonas syringae pv. tomato str. DC3000]	223283	N/A	N/A	N/A	N/A	RecName: Full=Protein-methionine-sulfoxide reductase catalytic subunit MsrP; Flags: Precursor [Pseudomonas syringae pv. tomato str. DC3000]
rsmJ	sp|C3K4Q4.1|	6.35e-165	95.000	RecName: Full=Ribosomal RNA small subunit methyltransferase J; AltName: Full=16S rRNA m2G1516 methyltransferase; AltName: Full=rRNA (guanine-N(2)-)-methyltransferase [Pseudomonas fluorescens SBW25]	216595	N/A	N/A	N/A	N/A	RecName: Full=Ribosomal RNA small subunit methyltransferase J; AltName: Full=16S rRNA m2G1516 methyltransferase; AltName: Full=rRNA (guanine-N(2)-)-methyltransferase [Pseudomonas fluorescens SBW25]
